SampleID,5-7N15,A17,Abiotrophia,Acholeplasma,Achromobacter,Acidovorax,Acinetobacter,Actinobacillus,Actinomadura,Actinomyces,Actinomycetospora,Actinoplanes,Actinotalea,Adhaeribacter,Adlercreutzia,Aerococcus,Aeromicrobium,Aeromonas,AF12,Afipia,Aggregatibacter,Agrobacterium,Agrococcus,Agromyces,Akkermansia,Alishewanella,Alistipes,Alkaliphilus,Alkanindiges,Allobaculum,Alloiococcus,Amaricoccus,Ammoniphilus,Anaerobacillus,Anaerococcus,Anaeroplasma,Anaerostipes,Anoxybacillus,Ardenscatena,Arthrobacter,Asticcacaulis,Atopobium,Azospira,Azospirillum,B-42,Bacillus,Bacteroides,Balneimonas,Bdellovibrio,Bifidobacterium,Blastococcus,Blastomonas,Blautia,Brachybacterium,Bradyrhizobium,Brevibacillus,Brevibacterium,Brevundimonas,Burkholderia,Butyrivibrio,Caldicoprobacter,Caloramator,Candidatus Koribacter,Candidatus Nitrososphaera,Candidatus Rhabdochlamydia,Candidatus Xiphinematobacter,Capnocytophaga,Carnobacterium,Catonella,Caulobacter,Cellulomonas,Cellvibrio,CF231,Chthoniobacter,Citricoccus,Cloacibacterium,Clostridium,Cohnella,Collinsella,Comamonas,Conchiformibius,Coprococcus,Corynebacterium,Cryocola,Cryptosporangium,Cupriavidus,Cytophaga,DA101,Dactylosporangium,Dechloromonas,Dehalobacterium,Deinococcus,Denitrobacter,Dermacoccus,Desemzia,Desulfomicrobium,Desulfovibrio,Devosia,Dialister,Dietzia,Dorea,Eikenella,Elizabethkingia,Enhydrobacter,Enterobacter,Enterococcus,Epulopiscium,Erysipelothrix,Ethanoligenens,Exiguobacterium,Faecalibacterium,Finegoldia,Flavobacterium,Friedmanniella,Fusobacterium,Gardnerella,Gemmata,Gemmiger,Geodermatophilus,Georgenia,Gluconobacter,Gordonia,Guggenheimella,GW-34,Haemophilus,Haliangium,Halomonas,Herbaspirillum,HTCC,Hylemonella,Hymenobacter,Hyphomicrobium,Iamia,Janthinobacterium,Jeotgalicoccus,JG37-AG-70,Johnsonella,Jonesia,Jonquetella,Kaistobacter,Kineococcus,Kineosporia,Kocuria,Kytococcus,Lachnoanaerobaculum,Lactobacillus,Lactococcus,Lautropia,Leadbetterella,Lentzea,Leptotrichia,Leucobacter,Leuconostoc,Luteibacter,Luteimonas,Lysobacter,Macrococcus,Massilia,Mesorhizobium,Methanobrevibacter,Methylotenera,Microbacterium,Microbispora,Micrococcus,Microlunatus,Micromonospora,Mobiluncus,Modestobacter,Mogibacterium,Moraxella,Morganella,Mucilaginibacter,Mycobacterium,N09,Neisseria,Nesterenkonia,Nitrosopumilus,Nitrosovibrio,Nitrospira,Nocardioides,Nocardiopsis,Novosphingobium,Ochrobactrum,Odoribacter,Olivibacter,Oribacterium,Ornithinicoccus,Oryzihumus,Oscillospira,Paenibacillus,Paludibacter,Parabacteroides,Paracoccus,Parasegitibacter,Pediococcus,Pedobacter,Pedomicrobium,Pelistega,Peptococcus,Peptoniphilus,Petrobacter,ph2,Phascolarctobacterium,Phenylobacterium,Photobacterium,Phyllobacterium,Pimelobacter,Pirellula,Planctomyces,planctomycete,Planomicrobium,Plesiocystis,Porphyromonas,Prevotella,Propionibacterium,Propionicimonas,Prosthecobacter,Proteus,Providencia,PSB-M-3,Pseudobutyrivibrio,Pseudochrobactrum,Pseudomonas,Pseudonocardia,Pseudoxanthomonas,Psychrilyobacter,Psychrobacter,Psychromonas,rc4-4,Rheinheimera,Rhizobium,Rhodobacter,Rhodococcus,Rhodopila,Rhodoplanes,Rickettsia,Roseburia,Roseomonas,Rothia,Rubellimicrobium,Rubrivivax,Ruminobacter,Ruminococcus,Saccharomonospora,Saccharopolyspora,Saccharothrix,Salinicoccus,Schlegelella,Sedimentibacter,Sediminibacterium,Selenomonas,Serinicoccus,Serratia,Shewanella,Shinella,Skermanella,Sneathia,Solibacillus,Solirubrobacter,Sorangium,Sphingobacterium,Sphingobium,Sphingopyxis,Spirosoma,Sporosarcina,Staphylococcus,Stenotrophomonas,Steroidobacter,Streptococcus,Streptomyces,Succinivibrio,Sulfuritalea,Sutterella,Tannerella,Tepidimonas,Terriglobus,TG5,Thermicanus,Thermoanaerobacterium,Thermomonas,Tissierella_Soehngenia,Treponema,Truepera,Trueperella,Tuberibacillus,Turicibacter,Uliginosibacterium,Ureibacillus,vadinHB04,Vagococcus,Veillonella,Vibrio,Virgisporangium,Vogesella,WAL_1855D,Wautersiella,Weissella,Xanthobacter,Xanthomonas,Xylanimicrobium,Xylella,Yaniella,Zoogloea,24838,Eubacterium,Grand Total
LKMB005_067,0,0,0,0,0,0,0.007962658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001372872,0,0,0,0.001510159,0,0,0,0,0,0,0,0,0,0,0.007001647,0.053267435,0,0,0,0,0,0.004255903,0,0,0.005697419,0,0,0.010502471,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003088962,0,0,0,0,0.008717738,0,0,0,0,0.002127952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005697419,0,0.003088962,0,0,0,0.002127952,0.001372872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005010983,0,0,0,0,0,0,0.059994509,0,0,0,0,0,0,0,0,0.007001647,0,0,0,0,0,0,0,0,0,0,0,0,0.002059308,0,0,0.004255903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003157606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521691378,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001098298,0,0,0,0,0,0,0,0,0,0,0,0,0.010914333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010159253,0.019769357,0,0.233319605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001372872,0,0,0.002402526,0,0,0,0,0,0,1
LKMB005_068,0,0,0,0,0,0,0.022187119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007682918,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002513104,0,0,0,0,0,0,0,0,0,0,0.050836505,0,0,0,0,0,0,0,0,0.004810799,0,0,0.000789833,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011273067,0,0,0,0,0,0,0,0.028146765,0,0.002225892,0.009693401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001077045,0,0,0,0,0,0,0,0,0,0,0.006964888,0.004164572,0,0,0.003015725,0,0,0.105622173,0,0,0,0,0,0,0,0,0,0,0,0.032526747,0,0,0,0,0,0,0.006246859,0,0,0,0,0,0.007036691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002943922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014576003,0,0,0,0,0,0.615997702,0,0,0,0,0.005026208,0,0,0,0,0,0,0.007539312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005744238,0,0,0,0,0,0,0.005241617,0,0,0,0.001220651,0.026208085,0,0.006605873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002082286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LKMB005_071,0,0,0,0,0.023493235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013314883,0,0,0,0.028782288,0,0,0,0,0,0,0,0,0,0,0,0.01402214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027091021,0,0,0.006119311,0,0,0.010147601,0,0,0,0,0,0,0,0,0,0,0,0,0.000707257,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000645756,0,0,0.009348093,0,0,0,0,0,0,0,0,0,0,0,0.002798278,0,0,0,0,0,0.353720787,0,0,0,0,0,0,0,0,0,0,0,0.000184502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003628536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043665437,0,0,0,0,0,0.001691267,0,0,0,0,0,0,0,0,0,0,0,0.003536285,0.00098401,0,0,0,0,0,0,0.011346863,0.371617466,0,0,0,0,0,0,0,0,0,0.007287823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00701107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054243542,0,0,0.004612546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LKMB005_072,0,0,0,0,0.006294807,0.003584543,0.009617066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047473334,0,0,0,0,0.003322259,0,0,0,0,0,0,0.021244973,0.001136562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044151075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004808533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010753628,0,0,0,0,0,0,0,0,0,0,0,0,0.004808533,0,0,0,0,0,0,0.20869033,0,0,0,0,0,0.006819374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002622836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003147403,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015562161,0,0,0,0,0,0,0,0,0,0.009529638,0,0.009179927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507781081,0.007693653,0,0,0,0,0,0,0.007256513,0,0,0,0,0,0,0,0,0.001748557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00699423,0,0,0,0,0,0,0,0,0,0.00244798,0.052107012,0,0.00122399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LKMB005_073,0,0,0,0,0,0,0.006911805,0,0,0,0,0,0,0,0,0,0,0.005114736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062759193,0,0,0,0,0,0,0.001658833,0,0,0,0,0.014791263,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002902958,0,0,0,0,0.004700028,0,0,0.023223666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002902958,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003455903,0,0,0,0,0,0,0.164500968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012994194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012164777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003870611,0.599668233,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00746475,0,0,0,0,0,0,0,0,0,0,0,0,0.003732375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025988388,0.03870611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00248825,0,0,0,0,0,0,1
LKMB005_074,0,0,0,0,0.005417957,0,0.01899803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072544329,0,0,0,0,0,0,0,0,0,0,0,0.001266535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007951027,0.012383901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172600619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003869969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019490571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000422178,0,0.000211089,0,0,0,0,0,0,0.003799606,0.593371798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006754855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017661131,0,0,0,0,0.011539544,0.051716859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LKMB005_075,0,0,0,0,0,0,0.034647388,0,0.005729096,0,0,0,0,0,0,0,0,0.014186332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108443596,0,0,0,0,0,0.002728141,0,0,0,0,0,0.006683945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008457236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007502387,0,0,0,0,0,0,0.006411131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104760606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018142136,0,0,0,0,0,0,0,0.010503342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012003819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000818442,0,0.001227663,0,0,0,0,0,0,0,0.613013231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021961533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011185377,0.011594598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LKMB005_076,0,0,0,0,0.007708373,0,0.012834631,0,0,0.000569584,0,0,0,0,0,0,0,0.000721473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046857794,0,0,0,0,0,0,0,0,0,0,0,0.034213024,0.002278337,0.002885893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005240175,0,0,0.037706474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002809949,0,0,0,0,0,0,0,0.005126258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003341561,0.006721094,0,0,0,0,0,0.306208468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004366812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001632808,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031441048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374596545,0.003341561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004290868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002544143,0,0,0,0,0.003151699,0.077501424,0,0.002468198,0.002202392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005468008,0,0,0,0,0,0,0,0,0,0,0,0,0.011771407,0,0,0,0,0,0,1
LKMB005_077,0,0,0,0,0,0.003505625,0.009701614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065547041,0,0,0,0,0,0,0,0,0,0,0,0.022745801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021115278,0,0,0,0.008397195,0,0,0.036360672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19965759,0,0,0,0.006359041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005217675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007500408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000733736,0.001141366,0,0,0,0,0,0,0.523153432,0,0,0,0.03171368,0,0,0,0.006440567,0,0,0,0,0,0,0,0,0.006848198,0,0,0,0,0,0,0,0,0,0.017120496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018424914,0,0,0.008315669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LKMB005_078,0,0,0,0,0,0.003539254,0.021396396,0,0,0,0,0,0,0,0,0,0.006435006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002252252,0,0,0.004504505,0,0,0,0,0,0,0,0.084459459,0,0.006435006,0,0,0,0,0,0,0,0,0,0.005469755,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005148005,0,0,0,0,0.004826255,0,0,0,0,0,0.004826255,0,0,0,0,0,0,0,0,0,0,0,0,0.007882883,0,0,0,0,0,0,0,0,0,0,0,0.003539254,0,0,0,0,0.001769627,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002413127,0,0,0,0,0,0,0.113095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001930502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000482625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.654761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003861004,0,0,0,0,0,0.017857143,0,0,0,0,0,0,0,0,0,0,0.009009009,0,0,0,0,0.01029601,0.023809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LKMB005_079,0,0,0,0,0,0,0.014307614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000904053,0,0,0,0,0.043591054,0,0,0,0,0,0,0,0,0,0,0,0.050115955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019889155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000510986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002004638,0,0,0,0,0,0,0.177194293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000746826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002397704,0,0,0,0,0,0,0,0,0,0.006367674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001493652,0,0,0,0,0,0,0,0.629456389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00373413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007428953,0.032978263,0,0.00687866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LKMB005_080,0,0,0,0,0.009681881,0,0.006505814,0,0,0,0,0,0,0,0,0,0,0.004200604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074535116,0,0,0,0,0,0,0,0,0.007479125,0,0,0.002151529,0,0,0,0,0,0,0,0,0,0.004866554,0,0,0,0,0,0,0,0,0,0,0,0.012038318,0,0,0,0,0,0,0.001588033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008042621,0,0,0,0,0,0,0.185133958,0,0,0,0,0,0.00394447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014497208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001024538,0,0,0,0,0,0,0,0.599764356,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002971159,0,0,0,0,0,0,0,0,0,0,0,0,0.023103325,0,0,0,0,0,0,0,0,0,0,0,0.003790789,0,0,0,0,0.031197172,0,0.003483428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LKMB005_081,0,0,0,0,0,0,0.019451372,0,0,0,0,0,0,0,0,0,0,0.001995012,0,0.003491272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074064838,0,0,0,0,0,0,0,0,0,0,0,0.024937656,0,0.002992519,0,0,0,0,0,0,0,0,0,0,0,0.004239401,0,0,0,0,0,0,0,0.021446384,0,0,0,0,0,0,0,0,0,0,0,0.002743142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00074813,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001496259,0,0,0,0,0,0,0.170822943,0,0,0,0,0,0,0,0,0,0,0,0.005985037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067830424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01521197,0,0,0,0,0,0,0,0.002992519,0,0,0,0,0,0,0,0,0,0,0.003990025,0,0,0,0,0,0,0.002743142,0.451371571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012468828,0,0.005735661,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020947631,0.044887781,0,0,0.003491272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033915212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LKMB005_082,0,0,0,0,0,0,0.015969426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011055757,0,0,0,0,0,0.087149389,0,0,0,0,0,0,0,0,0,0,0,0.020132396,0,0,0,0,0,0.010305057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014809254,0,0,0,0.001364908,0,0,0,0,0,0,0,0,0,0,0,0,0.003412271,0,0,0.005118406,0,0.007097523,0,0,0.00580086,0,0,0,0,0,0,0.000955436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103801269,0.024431857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015286972,0,0,0,0,0,0,0,0,0,0,0,0.014809254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57605951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011874701,0,0,0,0,0,0,0,0,0.02156555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041015492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007984713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LKMB005_083,0,0,0,0,0,0,0.012049466,0,0,0,0,0,0,0,0,0,0,0.005654793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074252193,0,0,0,0,0,0,0.003910792,0,0,0,0,0.021192263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005549096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005337702,0,0,0,0,0,0,0,0,0,0,0.001744002,0,0,0,0,0,0,0.142162562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052927809,0,0,0,0.005469823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008165099,0,0,0,0,0,0.02148293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00142691,0,0,0,0,0,0,0,0.561145756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006791037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002431033,0,0,0,0,0.0658757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002431033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LKMB005_084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103866566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005307051,0,0,0,0,0,0,0,0.01535254,0,0,0.011372252,0,0,0,0,0.009855951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010235027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003601213,0,0,0.011751327,0,0,0,0,0,0,0.155989386,0,0,0,0,0,0,0,0,0.01383624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007202426,0,0.002463988,0,0.010424564,0.034874905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003411676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507012889,0,0,0,0,0,0,0,0,0.004359363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005875663,0,0.007581501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037717968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037907506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
